Date,Location,MinTemp,MaxTemp,WindDirection,RainToday,RainTomorrow,,,
23-10-2023,Rajasthan,12.7,28.5,E,Yes,No,,,
24-10-2023,Rajasthan,14.7,20.1,SW,No,Yes,,,
25-10-2023,Rajasthan,10.5,25.2,W,Yes,No,,,
26-10-2023,Rajasthan,14.1,26.9,E,No,No,,,
27-10-2023,Rajasthan,12.7,30,SW,No,No,,,
28-10-2023,Rajasthan,12.3,30.8,ENE,No,No,,,
29-10-2023,Rajasthan,14.3,30.2,N,No,No,,,
30-10-2023,Rajasthan,17.2,28.9,NNE,No,No,,,
31-10-2023,Rajasthan,18.9,29.8,NNW,No,No,,,
01-11-2023,Rajasthan,14.2,17.7,SW,No,Yes,,,
02-11-2023,Rajasthan,7.8,22.2,WSW,Yes,No,,,
03-11-2023,Rajasthan,8,25.5,SSW,No,No,,,
04-11-2023,Rajasthan,10.9,27.1,ENE,No,No,,,
05-11-2023,Rajasthan,15.2,25.5,W,No,Yes,,,
06-11-2023,Rajasthan,10.8,27.4,NW,Yes,No,,,
07-11-2023,Rajasthan,13.3,29.2,NNE,No,Yes,,,
08-11-2023,Rajasthan,15.6,29.4,NE,Yes,Yes,,,
09-11-2023,Rajasthan,18.4,30.2,NE,Yes,No,,,
10-11-2023,Rajasthan,17.3,30.4,NE,No,No,,,
11-11-2023,Rajasthan,18.1,26.5,NNW,No,No,,,
12-11-2023,Rajasthan,16,32,NW,No,No,,,
13-11-2023,Rajasthan,20.1,32.2,NE,No,No,,,
14-11-2023,Rajasthan,19.5,31.3,NE,No,No,,,
15-11-2023,Rajasthan,21.6,23.8,NNE,No,Yes,,,
16-11-2023,Rajasthan,17.9,27.6,WSW,Yes,No,,,
17-11-2023,Rajasthan,18.3,28,SSW,No,No,,,
18-11-2023,Rajasthan,19,22.2,ESE,No,Yes,,,
19-11-2023,Rajasthan,13.6,29.3,ESE,Yes,No,,,
20-11-2023,Rajasthan,15.2,29.7,ESE,No,No,,,
21-11-2023,Rajasthan,15.5,23.5,ENE,No,No,,,
22-11-2023,Rajasthan,13.8,27.4,ENE,No,No,,,
23-11-2023,Rajasthan,17.1,28.9,ENE,No,No,,,
24-11-2023,Rajasthan,15.3,29.5,NE,No,No,,,
25-11-2023,Rajasthan,14,29.2,ENE,No,No,,,
26-11-2023,Rajasthan,15.2,28.2,ENE,No,No,,,
27-11-2023,Rajasthan,17.6,30.2,NE,No,No,,,
28-11-2023,Rajasthan,19.1,27,NNE,No,No,,,
29-11-2023,Rajasthan,18.7,27.2,NNW,No,Yes,,,
30-11-2023,Rajasthan,18.5,23.6,NNE,Yes,Yes,,,
01-12-2023,Rajasthan,18.2,26.1,NE,Yes,Yes,,,
02-12-2023,Rajasthan,19.3,26.4,ENE,Yes,No,,,
03-12-2023,Rajasthan,20,25.2,NE,No,Yes,,,
04-12-2023,Rajasthan,18.3,22.3,ENE,Yes,Yes,,,
05-12-2023,Rajasthan,17,29.2,NNE,Yes,No,,,
06-12-2023,Rajasthan,18.8,29.4,ESE,No,Yes,,,
07-12-2023,Rajasthan,17.2,31.3,ENE,Yes,No,,,
08-12-2023,Rajasthan,19.5,31.3,NE,No,No,,,
09-12-2023,Rajasthan,21.3,33.4,NNE,No,Yes,,,
10-12-2023,Rajasthan,21,27.1,WNW,Yes,Yes,,,
11-12-2023,Rajasthan,20.6,24.9,SSE,Yes,No,,,
12-12-2023,Rajasthan,16.5,31.4,W,No,No,,,
13-12-2023,Rajasthan,16.2,32.4,WSW,No,No,,,
14-12-2023,Rajasthan,18,32.2,W,No,No,,,
15-12-2023,Rajasthan,17.3,35,NNE,No,No,,,
16-12-2023,Rajasthan,20.8,32.4,N,No,Yes,,,
17-12-2023,Rajasthan,20.3,28.8,SW,Yes,No,,,
18-12-2023,Rajasthan,17.5,23.6,SSW,No,No,,,
19-12-2023,Rajasthan,16.7,21.9,NNE,No,No,,,
20-12-2023,Rajasthan,10.8,23.1,SW,No,No,,,
21-12-2023,Rajasthan,8.1,28.9,S,No,No,,,
22-12-2023,Rajasthan,12.7,30.7,NE,No,No,,,
23-12-2023,Rajasthan,19,27.3,E,No,No,,,
24-12-2023,Rajasthan,18.7,30.7,E,No,No,,,
25-12-2023,Rajasthan,20.5,30.8,NE,No,No,,,
26-12-2023,Rajasthan,20.5,27.2,NNE,No,No,,,
27-12-2023,Rajasthan,18.2,32.6,SSW,No,No,,,
28-12-2023,Rajasthan,16.2,34,NE,No,No,,,
29-12-2023,Rajasthan,15.9,34.1,ENE,No,No,,,
30-12-2023,Rajasthan,19.1,36.1,ENE,No,No,,,
31-12-2023,Rajasthan,20.6,36.9,SSE,No,No,,,
01-01-2022,Sikkim,12.6,17,SW,No,No,,,
02-01-2022,Sikkim,7.3,18.8,SSW,No,No,,,
03-01-2022,Sikkim,4,22.6,SSW,No,No,,,
04-01-2022,Sikkim,6.2,25.3,SSW,No,No,,,
05-01-2022,Sikkim,6.2,23.1,WSW,No,No,,,
06-01-2022,Sikkim,12.7,24.7,WSW,No,Yes,,,
07-01-2022,Sikkim,13.7,21.2,SW,Yes,No,,,
08-01-2022,Sikkim,10.1,19.3,S,No,No,,,
09-01-2022,Sikkim,6.4,21.6,S,No,No,,,
10-01-2022,Sikkim,9,22.5,S,No,No,,,
11-01-2022,Sikkim,7.7,22.6,SSW,No,No,,,
12-01-2022,Sikkim,14,27.2,S,No,No,,,
13-01-2022,Sikkim,13.6,39.3,NNW,No,No,,,
14-01-2022,Sikkim,15.2,23,NNW,No,No,,,
15-01-2022,Sikkim,11.8,22.1,WSW,No,No,,,
16-01-2022,Sikkim,13.3,19.9,SSW,No,No,,,
17-01-2022,Sikkim,6.8,23.1,SSW,No,No,,,
18-01-2022,Sikkim,4.9,29,SSW,No,No,,,
19-01-2022,Sikkim,9.7,33.7,W,No,No,,,
20-01-2022,Sikkim,12.3,30.2,WSW,No,No,,,
21-01-2022,Sikkim,9,25.7,WSW,No,No,,,
22-01-2022,Sikkim,14.9,22.7,NW,No,No,,,
23-01-2022,Sikkim,7.8,24.5,NW,No,Yes,,,
24-01-2022,Sikkim,12.9,20.6,W,Yes,No,,,
25-01-2022,Sikkim,5.7,24.6,S,No,No,,,
26-01-2022,Sikkim,7.8,27.6,S,No,No,,,
27-01-2022,Sikkim,10.6,39.5,N,No,No,,,
28-01-2022,Sikkim,21.1,43.6,N,No,No,,,
29-01-2022,Sikkim,21.2,43.6,NW,No,No,,,
30-01-2022,Sikkim,20.5,36.8,S,No,No,,,
31-01-2022,Sikkim,17.5,32.4,SSE,No,No,,,
01-02-2022,Sikkim,16.6,32.2,SSW,No,No,,,
02-02-2022,Sikkim,17.3,25.8,SSE,No,No,,,
03-02-2022,Sikkim,16.7,31.7,ESE,No,No,,,
04-02-2022,Sikkim,13,35.1,S,No,No,,,
05-02-2022,Sikkim,16,25.2,SW,No,No,,,
06-02-2022,Sikkim,9.5,30.1,SW,No,No,,,
07-02-2022,Sikkim,16.6,34.5,WSW,No,No,,,
08-02-2022,Sikkim,14.1,21.8,WSW,No,No,,,
09-02-2022,Sikkim,9.3,20.1,S,No,No,,,
10-02-2022,Sikkim,7.4,19.7,SSW,No,No,,,
11-02-2022,Sikkim,11.9,19,S,No,No,,,
12-02-2022,Sikkim,11.6,21.6,SSE,No,No,,,
13-02-2022,Sikkim,7.1,27.3,S,No,No,,,
14-02-2022,Sikkim,8.8,26.5,S,No,No,,,
15-02-2022,Sikkim,15.1,26,SE,No,No,,,
16-02-2022,Sikkim,13.4,29.2,ESE,No,No,,,
17-02-2022,Sikkim,13.6,33.5,SSW,No,No,,,
18-02-2022,Sikkim,14.6,33.9,WSW,No,No,,,
19-02-2022,Sikkim,12.9,30.8,SW,No,No,,,
20-02-2022,Sikkim,15,22,SSW,No,No,,,
21-02-2022,Sikkim,14.8,20.1,S,No,No,,,
22-02-2022,Sikkim,10,27.3,SSW,No,No,,,
23-02-2022,Sikkim,9.3,24.9,SW,No,No,,,
24-02-2022,Sikkim,7,20.9,S,No,No,,,
25-02-2022,Sikkim,6.1,25.4,S,No,No,,,
26-02-2022,Sikkim,10,32.7,E,No,No,,,
27-02-2022,Sikkim,15.8,32.2,SW,No,No,,,
28-02-2022,Sikkim,13,22.1,SSW,No,No,,,
01-03-2022,Sikkim,13.9,21.7,SSE,No,No,,,
02-03-2022,Sikkim,8.3,28.4,ENE,No,No,,,
03-03-2022,Sikkim,15.5,27.7,N,No,Yes,,,
04-03-2022,Sikkim,11.4,18.3,W,Yes,Yes,,,
05-03-2022,Sikkim,12,18.6,SW,Yes,No,,,
06-03-2022,Sikkim,10.2,17.6,WSW,No,No,,,
07-03-2022,Sikkim,11.1,20.9,S,No,No,,,
08-03-2022,Sikkim,10.2,21.1,SSE,No,No,,,
09-03-2022,Sikkim,9.2,23.6,S,No,No,,,
10-03-2022,Sikkim,12,27.6,E,No,No,,,
11-03-2022,Sikkim,14.8,27.6,E,No,Yes,,,
12-03-2022,Sikkim,15.8,27.3,WSW,Yes,No,,,
13-03-2022,Sikkim,15.8,29.5,WNW,No,Yes,,,
14-03-2022,Sikkim,14.4,18.9,WNW,Yes,Yes,,,
15-03-2022,Sikkim,10.8,18.2,WSW,Yes,Yes,,,
16-03-2022,Sikkim,12,18.9,SW,Yes,No,,,
17-03-2022,Sikkim,12,16.9,SW,No,No,,,
18-03-2022,Sikkim,7.3,24.7,N,No,No,,,
19-03-2022,Sikkim,11.5,22.5,S,No,No,,,
20-03-2022,Sikkim,8.2,24,S,No,No,,,
21-03-2022,Sikkim,10.3,34.9,W,No,No,,,
22-03-2022,Sikkim,13.8,18.9,SW,No,No,,,
23-03-2022,Sikkim,5.3,20.5,SSE,No,No,,,
24-03-2022,Sikkim,6.9,21.6,N,No,Yes,,,
25-03-2022,Sikkim,10.4,22.6,W,Yes,No,,,
26-03-2022,Sikkim,14.3,20.6,SW,No,No,,,
27-03-2022,Sikkim,6.9,20.3,SSW,No,No,,,
28-03-2022,Sikkim,3.9,27,N,No,No,,,
29-03-2022,Sikkim,3.2,24.4,SSW,No,No,,,
30-03-2022,Sikkim,11.3,22,S,No,No,,,
31-03-2022,Sikkim,7.9,29.6,SSW,No,No,,,
01-04-2022,Sikkim,11.1,31.4,NNE,No,No,,,
02-04-2022,Sikkim,14.6,32.8,N,No,No,,,
03-04-2022,Sikkim,11.8,18.5,WSW,No,No,,,
04-04-2022,Sikkim,7.8,16.8,W,No,Yes,,,
05-04-2022,Sikkim,11.1,16.9,SSW,Yes,Yes,,,
06-04-2022,Sikkim,7.6,16.1,SW,Yes,No,,,
07-04-2022,Sikkim,9.4,17.9,S,No,No,,,
08-04-2022,Sikkim,9.6,17.2,SSW,No,No,,,
09-04-2022,Sikkim,10.5,19.1,S,No,No,,,
10-04-2022,Sikkim,4,19.7,WSW,No,No,,,
11-04-2022,Sikkim,4.9,22.1,W,No,No,,,
12-04-2022,Sikkim,5.6,22.7,SSW,No,No,,,
13-04-2022,Sikkim,1.9,26.8,NW,No,No,,,
14-04-2022,Sikkim,9,20.4,WNW,No,Yes,,,
15-04-2022,Sikkim,8.7,15.5,WSW,Yes,No,,,
16-04-2022,Sikkim,8.7,18.7,W,No,Yes,,,
17-04-2022,Sikkim,10.5,19.3,WSW,Yes,No,,,
18-04-2022,Sikkim,10.5,18.5,WSW,No,No,,,
19-04-2022,Sikkim,12,18.1,ESE,No,No,,,
20-04-2022,Sikkim,7.1,21.9,ESE,No,No,,,
21-04-2022,Sikkim,6.3,24.6,N,No,No,,,
22-04-2022,Sikkim,8.7,24.3,NE,No,No,,,
23-04-2022,Sikkim,13.2,22.6,N,No,Yes,,,
24-04-2022,Sikkim,14.1,19.6,NNE,Yes,Yes,,,
25-04-2022,Sikkim,10.4,15.4,NNW,Yes,Yes,,,
26-04-2022,Sikkim,6.7,13.9,WSW,Yes,Yes,,,
27-04-2022,Sikkim,6.2,11.7,WNW,Yes,Yes,,,
28-04-2022,Sikkim,4.3,13.3,SSW,Yes,No,,,
29-04-2022,Sikkim,4.5,14.6,N,No,No,,,
30-04-2022,Sikkim,2.1,17.8,N,No,Yes,,,
01-05-2022,Sikkim,8.9,15.8,N,Yes,No,,,
02-05-2022,Sikkim,4.8,17.7,W,No,No,,,
03-05-2022,Sikkim,7,17.1,WSW,No,No,,,
04-05-2022,Sikkim,10.8,16.7,S,No,No,,,
05-05-2022,Sikkim,5.6,16.7,S,No,No,,,
06-05-2022,Sikkim,4,15.6,WSW,No,Yes,,,
07-05-2022,Sikkim,10,17,SSW,Yes,No,,,
08-05-2022,Sikkim,8.4,15.4,SSE,No,No,,,
09-05-2022,Sikkim,7.3,15.2,S,No,No,,,
10-05-2022,Sikkim,10.5,14.2,S,No,No,,,
11-05-2022,Sikkim,4.7,16.5,S,No,No,,,
12-05-2022,Sikkim,5.4,16.4,W,No,No,,,
13-05-2022,Sikkim,9.1,15.8,W,No,Yes,,,
14-05-2022,Sikkim,10.5,16.1,WNW,Yes,Yes,,,
15-05-2022,Sikkim,12.5,16.8,WNW,Yes,Yes,,,
16-05-2022,Sikkim,12.2,15.1,W,Yes,Yes,,,
17-05-2022,Sikkim,7.9,16,SSW,Yes,No,,,
18-05-2022,Sikkim,8.2,13.1,E,No,No,,,
19-05-2022,Sikkim,4.9,16.8,NE,No,No,,,
20-05-2022,Sikkim,9.4,18.9,NNE,No,No,,,
21-05-2022,Sikkim,6.7,20.6,ESE,No,No,,,
22-05-2022,Sikkim,5.8,20.4,NE,No,No,,,
23-05-2022,Sikkim,12.3,20.4,NNE,No,No,,,
24-05-2022,Sikkim,14.2,17.7,NNE,No,Yes,,,
25-05-2022,Sikkim,12.7,16.2,W,Yes,No,,,
26-05-2022,Sikkim,6.8,15.9,SW,No,Yes,,,
27-05-2022,Sikkim,7.2,14.2,SSW,Yes,No,,,
28-05-2022,Sikkim,8.4,14.6,S,No,No,,,
29-05-2022,Sikkim,8.1,16,SE,No,No,,,
30-05-2022,Sikkim,3.9,14.6,E,No,No,,,
31-05-2022,Sikkim,4.8,16.5,ENE,No,No,,,
01-06-2022,Sikkim,7.8,12.1,ESE,No,Yes,,,
02-06-2022,Sikkim,9.4,14.8,ESE,Yes,No,,,
03-06-2022,Sikkim,8.9,13.7,NW,No,No,,,
04-06-2022,Sikkim,7,15.1,NNW,No,No,,,
05-06-2022,Sikkim,6.8,15.7,N,No,Yes,,,
06-06-2022,Sikkim,8.7,10.8,ENE,Yes,Yes,,,
07-06-2022,Sikkim,5.6,14.1,WNW,Yes,Yes,,,
08-06-2022,Sikkim,6.4,11.8,WSW,Yes,Yes,,,
09-06-2022,Sikkim,5.9,11.4,SW,Yes,Yes,,,
10-06-2022,Sikkim,4.9,12.2,SW,Yes,No,,,
11-06-2022,Sikkim,6.8,12.1,N,No,No,,,
12-06-2022,Sikkim,5.2,11.3,NNE,No,Yes,,,
13-06-2022,Sikkim,6.5,13.2,NNE,Yes,Yes,,,
14-06-2022,Sikkim,7.7,13.2,N,Yes,No,,,
15-06-2022,Sikkim,3.7,16,SSW,No,No,,,
16-06-2022,Sikkim,1.2,15.4,NNE,No,No,,,
17-06-2022,Sikkim,0.6,14.5,NNW,No,No,,,
18-06-2022,Sikkim,4.2,14.3,N,No,No,,,
19-06-2022,Sikkim,5.2,14.8,NNE,No,No,,,
20-06-2022,Sikkim,7.2,16,N,No,No,,,
21-06-2022,Sikkim,3.9,16.4,N,No,No,,,
22-06-2022,Sikkim,7.1,16.3,NE,No,Yes,,,
23-06-2022,Sikkim,7.3,14.1,NNE,Yes,No,,,
24-06-2022,Sikkim,5.1,13.9,N,No,Yes,,,
25-06-2022,Sikkim,5.2,14.2,N,Yes,No,,,
26-06-2022,Sikkim,2,15.1,NE,No,No,,,
27-06-2022,Sikkim,1.6,15.8,N,No,No,,,
28-06-2022,Sikkim,5.4,14.8,NNW,No,Yes,,,
29-06-2022,Sikkim,9.5,16.2,N,Yes,Yes,,,
30-06-2022,Sikkim,12.7,15,NW,Yes,Yes,,,
01-07-2022,Sikkim,7.9,14.5,WNW,Yes,Yes,,,
02-07-2022,Sikkim,6.6,11.7,W,Yes,Yes,,,
03-07-2022,Sikkim,8.4,13.1,SW,Yes,Yes,,,
04-07-2022,Sikkim,9.9,12.7,SSW,Yes,No,,,
05-07-2022,Sikkim,7.1,11.6,S,No,No,,,
06-07-2022,Sikkim,6.4,12.8,S,No,No,,,
07-07-2022,Sikkim,1.3,11.9,NE,No,No,,,
08-07-2022,Sikkim,2.7,12.7,N,No,No,,,
09-07-2022,Sikkim,3.4,15.2,NE,No,No,,,
10-07-2022,Sikkim,6.7,13.6,N,No,Yes,,,
11-07-2022,Sikkim,9.7,12.3,N,Yes,Yes,,,
12-07-2022,Sikkim,7.9,13.7,W,Yes,Yes,,,
13-07-2022,Sikkim,6.2,12.3,WNW,Yes,No,,,
14-07-2022,Sikkim,4.9,12.2,N,No,Yes,,,
15-07-2022,Sikkim,2.6,13.2,NW,Yes,No,,,
16-07-2022,Sikkim,1.4,14.9,SSW,No,No,,,
17-07-2022,Sikkim,-0.5,13.7,NNE,No,No,,,
18-07-2022,Sikkim,4.4,13.6,N,No,Yes,,,
19-07-2022,Sikkim,8.8,15.6,NNW,Yes,No,,,
20-07-2022,Sikkim,10.2,14.7,N,No,No,,,
21-07-2022,Sikkim,8.3,15.9,W,No,Yes,,,
22-07-2022,Sikkim,7.5,10.1,SW,Yes,Yes,,,
23-07-2022,Sikkim,3.2,13,N,Yes,No,,,
24-07-2022,Sikkim,2.2,12,N,No,Yes,,,
25-07-2022,Sikkim,7.3,15,N,Yes,No,,,
26-07-2022,Sikkim,6.2,13.8,W,No,Yes,,,
27-07-2022,Sikkim,5.9,14,W,Yes,Yes,,,
28-07-2022,Sikkim,5.7,13.7,W,Yes,Yes,,,
29-07-2022,Sikkim,7.2,14.8,NNW,Yes,Yes,,,
30-07-2022,Sikkim,7.6,13.8,W,Yes,Yes,,,
31-07-2022,Sikkim,6.9,14.2,W,Yes,Yes,,,
01-08-2022,Sikkim,7.1,15.2,NW,Yes,Yes,,,
02-08-2022,Sikkim,9.1,14.3,WSW,Yes,Yes,,,
03-08-2022,Sikkim,4.6,13.5,W,Yes,No,,,
04-08-2022,Sikkim,6.7,14.8,WSW,No,Yes,,,
05-08-2022,Sikkim,6.6,15.3,NNW,Yes,No,,,
06-08-2022,Sikkim,8.4,18.6,NNW,No,Yes,,,
07-08-2022,Sikkim,7.4,12.9,SW,Yes,No,,,
08-08-2022,Sikkim,5.2,13.7,N,No,No,,,
09-08-2022,Sikkim,5.3,11.9,N,No,Yes,,,
10-08-2022,Sikkim,6.7,11.4,NE,Yes,Yes,,,
11-08-2022,Sikkim,5.1,16.2,E,Yes,No,,,
12-08-2022,Sikkim,4.5,16.3,SSE,No,No,,,
13-08-2022,Sikkim,5.9,16,NNW,No,No,,,
14-08-2022,Sikkim,5.3,16.9,N,No,No,,,
15-08-2022,Sikkim,9.4,21.7,N,No,Yes,,,
16-08-2022,Sikkim,10.2,13.3,WNW,Yes,Yes,,,
17-08-2022,Sikkim,6,15.4,WNW,Yes,No,,,
18-08-2022,Sikkim,7.5,16.9,NNE,No,No,,,
19-08-2022,Sikkim,8.5,19,N,No,Yes,,,
20-08-2022,Sikkim,10.5,18.5,NNW,Yes,Yes,,,
21-08-2022,Sikkim,9.7,13.1,WSW,Yes,Yes,,,
22-08-2022,Sikkim,4.2,15.2,NNW,Yes,Yes,,,
23-08-2022,Sikkim,7.7,16.5,NNW,Yes,Yes,,,
24-08-2022,Sikkim,6.8,12.8,WSW,Yes,Yes,,,
25-08-2022,Sikkim,5.9,12.4,W,Yes,Yes,,,
26-08-2022,Sikkim,5.4,14.3,WNW,Yes,Yes,,,
27-08-2022,Sikkim,10.4,15.9,NW,Yes,Yes,,,
28-08-2022,Sikkim,8.4,18,N,Yes,Yes,,,
29-08-2022,Sikkim,10,13,WSW,Yes,Yes,,,
30-08-2022,Sikkim,5.4,13.2,W,Yes,Yes,,,
31-08-2022,Sikkim,9.5,15.1,W,Yes,No,,,
01-09-2022,Sikkim,5.7,15.3,NW,No,No,,,
02-09-2022,Sikkim,5.6,19.3,N,No,No,,,
03-09-2022,Sikkim,9.1,15.6,NW,No,Yes,,,
04-09-2022,Sikkim,7.2,13.2,W,Yes,Yes,,,
05-09-2022,Sikkim,6.2,14.6,W,Yes,Yes,,,
06-09-2022,Sikkim,5.4,13.7,NNE,Yes,Yes,,,
07-09-2022,Sikkim,8.7,15,SSW,Yes,No,,,
08-09-2022,Sikkim,7.9,14.1,SSW,No,No,,,
09-09-2022,Sikkim,5.9,14.8,SSW,No,No,,,
10-09-2022,Sikkim,3.9,15.1,NNE,No,No,,,
11-09-2022,Sikkim,8.6,22.9,N,No,No,,,
12-09-2022,Sikkim,10.3,26.3,NW,No,Yes,,,
13-09-2022,Sikkim,8.6,16.8,WNW,Yes,Yes,,,
14-09-2022,Sikkim,3.3,14.2,W,Yes,No,,,
15-09-2022,Sikkim,3.6,17.4,NNW,No,No,,,
16-09-2022,Sikkim,5,18.7,WNW,No,Yes,,,
17-09-2022,Sikkim,12.2,15.3,SW,Yes,No,,,
18-09-2022,Sikkim,4.8,17.7,N,No,No,,,
19-09-2022,Sikkim,10.1,16.8,WNW,No,No,,,
20-09-2022,Sikkim,5.1,15.3,WNW,No,No,,,
21-09-2022,Sikkim,3.7,15,ESE,No,Yes,,,
22-09-2022,Sikkim,9.8,16.9,W,Yes,Yes,,,
23-09-2022,Sikkim,8.9,14.9,WSW,Yes,Yes,,,
24-09-2022,Sikkim,10.3,17.4,WNW,Yes,No,,,
25-09-2022,Sikkim,9.9,14.3,WNW,No,Yes,,,
26-09-2022,Sikkim,5.2,12.4,SW,Yes,Yes,,,
27-09-2022,Sikkim,5.8,12.1,SSW,Yes,No,,,
28-09-2022,Sikkim,6.6,14.5,WSW,No,No,,,
29-09-2022,Sikkim,4.5,19.1,N,No,No,,,
30-09-2022,Sikkim,12.3,17.7,N,No,No,,,
01-10-2022,Sikkim,5.7,14.6,SW,No,No,,,
02-10-2022,Sikkim,6.4,13.4,S,No,Yes,,,
03-10-2022,Sikkim,5.7,15.9,S,Yes,No,,,
04-10-2022,Sikkim,2.5,15.6,W,No,Yes,,,
05-10-2022,Sikkim,7.5,14.6,SW,Yes,Yes,,,
06-10-2022,Sikkim,6.8,14.1,S,Yes,Yes,,,
07-10-2022,Sikkim,3.8,14.2,SE,Yes,No,,,
08-10-2022,Sikkim,7.1,13.4,SSW,No,No,,,
09-10-2022,Sikkim,2,16.5,ESE,No,No,,,
10-10-2022,Sikkim,3.1,18.9,E,No,No,,,
11-10-2022,Sikkim,6,22.3,NNW,No,Yes,,,
12-10-2022,Sikkim,11.4,14.2,NW,Yes,Yes,,,
13-10-2022,Sikkim,7,14,W,Yes,Yes,,,
14-10-2022,Sikkim,8.5,14.7,WSW,Yes,Yes,,,
15-10-2022,Sikkim,9,14.5,WSW,Yes,Yes,,,
16-10-2022,Sikkim,7.6,15.9,SSW,Yes,Yes,,,
17-10-2022,Sikkim,8.5,13.9,SW,Yes,No,,,
18-10-2022,Sikkim,9,16.3,WSW,No,No,,,
19-10-2022,Sikkim,3.7,21.4,NNW,No,No,,,
20-10-2022,Sikkim,11.7,19.2,N,No,No,,,
21-10-2022,Sikkim,6.2,17.5,SSW,No,No,,,
22-10-2022,Sikkim,3.3,18.7,SSW,No,No,,,
23-10-2022,Sikkim,5.8,18.8,SSW,No,No,,,
24-10-2022,Sikkim,5.1,18,SW,No,No,,,
25-10-2022,Sikkim,7.3,15.5,S,No,No,,,
26-10-2022,Sikkim,8.5,17.8,SSE,No,No,,,
27-10-2022,Sikkim,4.8,21.2,ESE,No,No,,,
28-10-2022,Sikkim,8,24.6,ESE,No,No,,,
29-10-2022,Sikkim,10.4,30.3,N,No,No,,,
30-10-2022,Sikkim,16.1,30.5,NNW,No,No,,,
31-10-2022,Sikkim,13.2,20.8,SW,No,No,,,
01-11-2022,Sikkim,13.1,22.1,SW,No,No,,,
02-11-2022,Sikkim,10.5,32.7,WNW,No,Yes,,,
03-11-2022,Sikkim,11.1,16.4,W,Yes,Yes,,,
04-11-2022,Sikkim,8.2,14.7,W,Yes,No,,,
05-11-2022,Sikkim,9.1,17.9,S,No,No,,,
06-11-2022,Sikkim,3.6,23.4,E,No,No,,,
07-11-2022,Sikkim,6.4,31,NW,No,No,,,
08-11-2022,Sikkim,14,33.7,N,No,No,,,
09-11-2022,Sikkim,17.4,34.9,NNW,No,No,,,
10-11-2022,Sikkim,15.8,33.9,SSW,No,No,,,
11-11-2022,Sikkim,13.9,35,SSW,No,No,,,
12-11-2022,Sikkim,13.6,30.1,N,No,No,,,
13-11-2022,Sikkim,10.4,32.4,SSW,No,No,,,
14-11-2022,Sikkim,14.3,34.6,WSW,No,No,,,
15-11-2022,Sikkim,11.2,34.3,W,No,No,,,
16-11-2022,Sikkim,14.7,21.1,SSW,No,No,,,
17-11-2022,Sikkim,11.8,23,S,No,No,,,
18-11-2022,Sikkim,8.5,31.3,SSE,No,No,,,
19-11-2022,Sikkim,12.8,34.7,N,No,No,,,
20-11-2022,Sikkim,22.3,23.6,NW,No,Yes,,,
21-11-2022,Sikkim,13.4,18.6,WSW,Yes,Yes,,,
22-11-2022,Sikkim,13.1,18.7,WSW,Yes,No,,,
23-11-2022,Sikkim,5.1,20.4,W,No,No,,,
24-11-2022,Sikkim,7.9,23.8,WSW,No,No,,,
25-11-2022,Sikkim,9.4,26,SSE,No,No,,,
26-11-2022,Sikkim,15.6,26.7,N,No,Yes,,,
27-11-2022,Sikkim,12.3,30.5,NW,Yes,Yes,,,
28-11-2022,Sikkim,11.3,17.7,NW,Yes,Yes,,,
29-11-2022,Sikkim,11.4,21.3,SSE,Yes,No,,,
30-11-2022,Sikkim,12.5,20.6,SSW,No,No,,,
01-12-2022,Sikkim,7.1,23.8,ENE,No,No,,,
02-12-2022,Sikkim,8.5,29.7,NNW,No,No,,,
03-12-2022,Sikkim,15.3,20.6,WSW,No,No,,,
04-12-2022,Sikkim,6.8,19.7,WSW,No,No,,,
05-12-2022,Sikkim,10,20,WSW,No,No,,,
06-12-2022,Sikkim,13.7,21.3,W,No,No,,,
07-12-2022,Sikkim,13.3,19.1,SSE,No,Yes,,,
08-12-2022,Sikkim,11.5,19.3,SW,Yes,No,,,
09-12-2022,Sikkim,7.5,22,NW,No,Yes,,,
10-12-2022,Sikkim,11.6,18.7,WSW,Yes,No,,,
11-12-2022,Sikkim,7.4,18.4,WNW,No,No,,,
12-12-2022,Sikkim,12.8,20.6,W,No,No,,,
13-12-2022,Sikkim,12.7,19.4,SW,No,No,,,
14-12-2022,Sikkim,8.5,24.9,SSW,No,No,,,
15-12-2022,Sikkim,7.8,35.5,N,No,No,,,
16-12-2022,Sikkim,17.5,38.7,WNW,No,Yes,,,
17-12-2022,Sikkim,15,17.1,SW,Yes,Yes,,,
18-12-2022,Sikkim,6.4,20.4,WNW,Yes,No,,,
19-12-2022,Sikkim,12.1,20.9,WSW,No,No,,,
20-12-2022,Sikkim,9.6,22.2,S,No,No,,,
21-12-2022,Sikkim,7.1,25.8,S,No,No,,,
22-12-2022,Sikkim,8,28.7,SSW,No,No,,,
23-12-2022,Sikkim,11.4,39.3,NW,No,No,,,
24-12-2022,Sikkim,18,22,WNW,No,Yes,,,
25-12-2022,Sikkim,9.1,20.7,SSW,Yes,No,,,
26-12-2022,Sikkim,6.4,22.3,SW,No,No,,,
27-12-2022,Sikkim,8.9,24.7,SSW,No,No,,,
28-12-2022,Sikkim,9.6,26.1,SSW,No,No,,,
29-12-2022,Sikkim,10,26.7,SSE,No,No,,,
30-12-2022,Sikkim,10.9,39.5,NNE,No,No,,,
31-12-2022,Sikkim,21.3,40.8,NNW,No,No,,,
